NAME,GEOID,time,lrt_treat,pct_wht,pct_blk,pct_a,pct_hsp,pct_wht80,pct_blk80,pct_as_pi80,pct_hsp80,vacant_hu80,Q1pct,Q2pct,Q3pct,Q4pct,Q5pct,Q1wpct,Q2wpct,Q3wpct,Q4wpct,Q5wpct,Q1bpct,Q2bpct,Q3bpct,Q4bpct,Q5bpct,Q1apct,Q2apct,Q3apct,Q4apct,Q5apct,Q1hsppct,Q2hsppct,Q3hsppct,Q4hsppct,Q5hsppct,above_med_pct,below_med_pct,med_gross_rent80,pop_dens,pct_owner,total_pop,total_nhwht,total_blk,total_as,total_hsp,maj_owner
"Census Tract 71, King County, Washington",53033007100,1990,0,84.45913214283344,4.979660634535114,3.8541936254504185,4.517130855447831,0.9244550019918527,0.0181461052117802,0.03639083249337471,0.02096247602156796,86.1720515927533,32.06761409679502,29.17363700557169,16.698962254402574,14.412483796696629,7.6473028465340365,26.71440478781389,39.77970978638034,12.765251776556003,12.663181677625246,8.077451971624509,0.016450748882228777,99.96709850223556,0.016450748882228777,0,0,47.337398826150405,0.031532880415023105,52.597109806833785,0,0.033958486600794105,33.3318704348775,33.33406478256125,0.02633217220502858,33.307732610356226,0,0.24871496584033304,0.7512850341596666,218,4624.63937247766,0.07001506348181623,1506.93,1272.74,75.04,58.08,68.07,0
"Census Tract 72, King County, Washington",53033007200,1990,1,84.50292397660819,6.257309941520468,4.035087719298246,3.7426900584795324,0.8865740740740744,0.05092592592592577,0.031481481481481464,0.023611111111111072,98.0000003034002,39.625167336010705,29.919678714859437,14.859437751004014,5.287817938420348,10.307898259705489,27.602523659305994,43.84858044164038,11.987381703470032,5.599369085173501,10.962145110410095,26.785714285714285,60.71428571428571,12.5,0,0,32.967032967032964,34.065934065934066,21.978021978021978,0,10.989010989010989,100,0,0,0,0,0.17202141900937082,0.8279785809906292,206,4383.87463669118,0.0640788662969809,1710,1445,107,69,64,0
"Census Tract 73, King County, Washington",53033007300,1990,1,71.50395778364116,6.596306068601583,6.596306068601583,8.70712401055409,0.7237766123061841,0.03823912315034686,0.17046191923883175,0.04730917377385121,40.7242681756552,63.34586466165414,21.992481203007518,12.030075187969924,1.3157894736842104,1.3157894736842104,48,40.22222222222222,8.666666666666668,1.5555555555555556,1.5555555555555556,61.904761904761905,38.095238095238095,0,0,0,32.142857142857146,67.85714285714286,0,0,0,40,60,0,0,0,0.02631578947368421,0.9736842105263158,198,2119.99056615928,0.014336917562724014,758,542,50,50,66,0
"Census Tract 74.01, King County, Washington",53033007401,1990,1,83.9989558861916,6.055860088749674,5.194466196815453,4.045941007569826,0.7900632577754352,0.08249868212967856,0.06101739588824469,0.03281497100685299,136.503889370393,24.26823403070511,26.868291589907656,24.982857760962425,12.704958404755038,11.175658213669788,17.480866973834114,39.23341063801675,19.739093270770304,10.455651170514301,13.090977946864543,14.916517076286812,51.773683537906834,17.71204963138918,3.704343515704168,11.893406238712995,15.136109055152128,51.75496179988514,14.10673631594678,5.067251421070924,13.93494140794504,29.869008936024972,26.446994313438665,31.404007582081796,12.27998916845459,0,0.26512853299153916,0.7348714670084611,224,36460.9035920472,0.16519972918077183,3831,3218,232,199,155,0
"Census Tract 74.02, King County, Washington",53033007402,1990,1,76.28892291985707,9.775395610005104,6.712608473711078,4.977029096477795,0.7900632577754353,0.0824986821296784,0.06101739588824456,0.03281497100685293,146.123079691576,42.515629581713874,24.708395257404856,19.761245900570337,8.84366014406993,4.171069116240974,30.648502964639253,43.346767253681165,14.246979461076043,8.770191582124177,2.9875587384793607,45.388291922277695,17.678214297935497,24.595776414518948,10.208128537954746,2.1295888273131074,34.66218162715078,34.80622256858795,24.383589500236997,6.148006304024272,0,35.24061481945074,43.400310471033904,13.426766075266592,0,7.9323086342487805,0.14727251584816878,0.8527274841518311,224,40612.2293350979,0.07463175122749591,3918,2989,383,263,195,0
"Census Tract 75, King County, Washington",53033007500,1990,1,80.34649776453055,9.687034277198212,4.4150521609538,4.247391952309985,0.8163507109004746,0.07326224328594001,0.04344391785150076,0.030805687203791378,145.999999859778,31.925397696105325,24.62973121228744,21.74986286341196,12.808557323093803,8.886450905101482,27.750410509031198,35.43513957307061,16.45320197044335,13.267651888341545,7.093596059113301,44.83985765124555,24.91103202846975,13.523131672597867,9.9644128113879,6.761565836298933,17.985611510791365,35.25179856115108,23.741007194244602,7.1942446043165464,15.827338129496402,5.625,58.12500000000001,18.75,6.875000000000001,10.625,0.24026330224904005,0.75973669775096,217,17341.0160483236,0.09139497594869055,5368,4313,520,237,228,0
"Census Tract 76, King County, Washington",53033007600,1990,0,66.01848900223143,26.840930825629584,3.2196365954733825,3.028371055148231,0.610923596195153,0.32126419146977475,0.02730899048787975,0.03283215710340602,77.000000425789,25.667828106852497,22.93844367015099,20.499419279907087,17.71196283391405,13.182346109175377,13.065755764304013,37.489325362937656,15.37147736976943,15.02988898377455,19.043552519214344,42.610837438423644,24.876847290640395,16.502463054187192,10.344827586206897,5.665024630541872,34.146341463414636,65.85365853658537,0,0,0,9.67741935483871,51.61290322580645,27.419354838709676,0,11.29032258064516,0.35365853658536583,0.6463414634146342,221,14207.2127288126,0.2471264367816092,3137,2071,842,101,95,0
"Census Tract 77, King County, Washington",53033007700,1990,0,28.841607565011824,64.72287890727607,2.8368794326241136,2.9682164433937483,0.16595987917611985,0.7603314376429741,0.020696628993008136,0.02663778565226621,150.251998286466,22.096843627897325,23.522635303873486,18.333304633896272,21.575258726062234,14.471957708270683,13.293297539305405,27.30768586798637,13.087909450823828,15.85785804781595,30.45324909406843,20.3865206364702,37.8581797436737,13.281669217865453,16.26883038389437,12.20480001809628,0,25.202344403713102,43.008651967864964,9.349706949535861,22.439296678886066,0,44.059087989364535,12.909441233223568,43.03147077741189,0,0.37431680815378326,0.6256831918462168,259,9302.3632666718,0.4695459579180509,3807,1098,2464,108,113,0
"Census Tract 78, King County, Washington",53033007800,1990,0,64.02664098860535,29.938632490389832,3.952205179937487,2.006098539560263,0.5499229168050802,0.4005413757284833,0.025072781736866778,0.011642255329741726,67.9514068522606,7.135078928722553,14.666956110065172,14.917802069611815,21.64932825906352,41.63083463253693,1.581770914401059,13.125680890383439,8.823812186318209,14.623186159139701,61.84554984975759,8.870249346302005,28.11945743707668,25.15529954788722,16.48464501828265,21.37034865045144,0,35.45129869994786,22.93608397497608,0,41.61261732507606,0,36.296026153168725,63.703973846831275,0,0,0.6652982866668105,0.3347017133331896,324,6554.6664755948,0.7811504300014098,5234.04,3351.18,1567,206.86,105,1
"Census Tract 79, King County, Washington",53033007900,1990,0,52.324380165289256,38.45557851239669,4.7004132231404965,3.4865702479338845,0.4596419137070733,0.444379219254476,0.05019078368065754,0.02289404167889636,226.999999418621,28.058208276489317,29.92269213278763,17.053206002728512,14.688494770350157,10.277398817644384,22.12323682256867,40.905716406829995,13.808463251670378,13.21455085374907,9.948032665181886,24.364723467862483,38.56502242152467,12.10762331838565,13.004484304932735,11.958146487294469,19.17808219178082,60.273972602739725,20.54794520547945,0,0,27.77777777777778,50,0,22.22222222222222,0,0.27376080036380174,0.7262391996361983,198,14357.551004206,0.21381434227892654,3872,2026,1489,182,135,0
"Census Tract 80.01, King County, Washington",53033008001,1990,0,82.97428769979153,6.60180681028492,5.281445448227936,3.3356497567755383,0.8769206638814002,0.026682832265730958,0.03383937589361802,0.028704268658676833,116.975816999483,33.03659742828882,25.816023738872403,10.089020771513352,7.418397626112759,23.63996043521266,20.625724217844727,35.22595596755504,6.836616454229433,6.60486674391657,30.70683661645423,41.17647058823529,23.52941176470588,35.294117647058826,0,0,29.545454545454547,36.36363636363637,23.863636363636363,10.227272727272728,0,NA,NA,NA,NA,NA,0.3264094955489614,0.6735905044510386,132,11054.0956807913,0.15358649789029535,1439,1194,95,76,48,0
"Census Tract 80.02, King County, Washington",53033008002,1990,1,83.85093167701864,7.888198757763975,2.857142857142857,3.1055900621118013,0.876549330689143,0.026772434308378744,0.033713435795736206,0.028755577590480967,51.6888851465256,53.57436318816763,14.46179129005752,8.709942481511915,7.395234182415776,15.858668857847166,43.56884057971014,24.094202898550723,6.7934782608695645,6.25,19.293478260869566,58.57142857142858,41.42857142857143,0,0,0,0,0,100,0,0,100,0,0,0,0,0.24815119145439607,0.751848808545604,131,10505.6105336164,0.1646120377084844,1610,1350,127,46,50,0
"Census Tract 81, King County, Washington",53033008100,1990,1,69.65521358522516,16.4865759610114,3.6361860207642502,7.074281310546568,0.6908350305498969,0.20203665987780028,0.0219959266802444,0.0501018329938902,215.000001404866,58.989310009718174,9.523809523809524,4.956268221574344,13.411078717201166,13.119533527696792,50.86848635235732,17.3697270471464,3.722084367245657,10.173697270471465,17.866004962779154,72.38095238095238,10.476190476190476,0,10.476190476190476,6.666666666666667,40,12.857142857142856,0,31.428571428571427,15.714285714285714,100,0,0,0,0,0.2653061224489796,0.7346938775510204,179,5837.60861128511,0.16058394160583941,1842.59,1283.46,303.78,67,130.35,0
"Census Tract 82, King County, Washington",53033008200,1990,1,77.57951900698215,7.91311093871218,8.184639255236617,3.6462373933281613,0.8509367006333406,0.046652243213650295,0.06378751861885275,0.02501342309401448,147.318664438199,36.352188388781755,24.09652858825445,20.381723934123993,11.324274620979342,7.845284467860451,28.010215332403437,36.31017301704529,16.72075309766112,8.892375452229858,10.066483100660289,46.74276681001566,35.20826440198536,3.7553766406200437,7.5107532812400875,6.782838866138858,50.066724955022266,30.27242188570311,5.745248723129851,5.2229533846635015,8.692651051481278,31.220388825404576,35.28835157675317,0,33.49125959784225,0,0.24129242008645854,0.7587075799135413,205,13690.64817383,0.06241640659830584,2578,2000,204,211,94,0
"Census Tract 83, King County, Washington",53033008300,1990,1,78.09564474807857,8.240819812126388,7.173356105892399,3.7147736976942785,0.8376085438101468,0.057786291881617546,0.07007452125396993,0.03447446179863382,163.036210857133,27.70243256899188,26.029014792534138,20.294083920342555,16.666460052777353,9.308008665354082,17.05532031563345,44.387051817112656,11.96595028479171,14.163074603259545,12.428602979202639,55.48775702415417,19.533825145056184,10.4712760948293,14.507141735960339,0,39.38417472254818,28.3588435374805,10.00939849616817,7.764948084421075,14.482635159382074,7.021358229765575,37.92045018529482,31.461823762822632,23.596367822116974,0,0.28974967690720826,0.7102503230927919,238,31596.4009030249,0.09327036599763873,2342,1829,193,168,87,0
"Census Tract 84, King County, Washington",53033008400,1990,1,76.00922722029988,9.304113802383698,8.304498269896193,4.57516339869281,0.7922216221967714,0.08383849136098885,0.05664830773854272,0.03974156343296992,225.699736476711,40.12671594508976,26.768743400211193,13.621964097148892,9.873284054910243,9.609292502639915,27.57281553398058,44.78964401294498,9.77346278317152,6.731391585760519,11.132686084142394,23.15270935960591,36.45320197044335,15.270935960591133,15.270935960591133,9.852216748768473,33.33333333333333,35.294117647058826,3.9215686274509802,17.647058823529413,9.803921568627452,38.095238095238095,40.476190476190474,11.904761904761903,9.523809523809524,0,0.21752903907074975,0.7824709609292503,188,19203.6272672563,0.07932379713914174,2601,1977,242,216,119,0
"Census Tract 85, King County, Washington",53033008500,1990,1,49.848101265822784,31.746835443037973,9.569620253164556,6.886075949367089,0.5154451133605922,0.19778983622296573,0.16841881260612124,0.05974078216324291,61.9957289559111,59.51107715813598,19.556913674560732,9.243697478991598,6.11153552330023,5.576776165011459,53.10734463276836,27.683615819209038,6.073446327683616,6.497175141242938,6.638418079096045,60,27.941176470588236,6.470588235294119,2.941176470588235,2.6470588235294117,47.593582887700535,28.87700534759358,16.577540106951872,0,6.951871657754011,52.87356321839081,33.33333333333333,0,10.344827586206897,3.4482758620689653,0.12146676852559206,0.878533231474408,163,21778.8283099167,0.006954102920723227,3950,1969,1254,378,272,0
"Census Tract 86, King County, Washington",53033008600,1990,1,52.22148541114059,19.56233421750663,15.351458885941643,9.449602122015916,0.5047744484688823,0.26275930194270647,0.1547579848534739,0.040500493908462304,78.9999989817407,48.12623274161736,23.471400394477318,10.848126232741617,10.552268244575936,7.001972386587771,35.10436432637571,33.206831119544596,10.056925996204933,14.61100569259962,7.020872865275142,56.81818181818182,40.15151515151515,3.0303030303030303,0,0,47.27272727272727,14.545454545454545,21.818181818181817,13.636363636363635,2.727272727272727,31.372549019607842,56.86274509803921,0,11.76470588235294,0,0.1755424063116371,0.8244575936883629,172,10980.9431333165,0.15226689478186484,3016,1575,590,463,285,0
"Census Tract 87, King County, Washington",53033008700,1990,0,24.333333333333336,58.18181818181818,11.757575757575758,3.7575757575757573,0.20692913385826758,0.6478740157480322,0.08881889763779541,0.03464566929133846,114.000000915723,39.93948562783661,19.440242057488653,15.658093797276853,16.565809379727686,8.396369137670197,26.751592356687897,15.605095541401273,16.560509554140125,25.159235668789808,15.92356687898089,34.5959595959596,33.08080808080808,12.121212121212121,10.85858585858586,9.343434343434344,38.46153846153847,33.33333333333333,8.333333333333332,14.743589743589745,5.128205128205128,28.57142857142857,71.42857142857143,0,0,0,0.2844175491679274,0.7155824508320726,215,11669.9897713436,0.2890520694259012,3300,803,1920,388,124,0
"Census Tract 88, King County, Washington",53033008800,1990,0,17.602196461256863,74.954240390482,4.24039048200122,2.7760829774252596,0.10210466439135392,0.8498293515358368,0.018202502844141082,0.02645051194539251,96.0000000502914,21.69741697416974,21.18081180811808,21.25461254612546,21.25461254612546,14.612546125461254,7.801418439716312,26.95035460992908,30.49645390070922,13.829787234042554,20.921985815602838,21.100917431192663,30.275229357798167,15.59633027522936,19.38073394495413,13.646788990825687,17.391304347826086,50.72463768115942,13.043478260869565,18.84057971014493,0,17.647058823529413,47.05882352941176,0,35.294117647058826,0,0.3837638376383764,0.6162361623616236,251,8950.19994986994,0.5235131396957123,3278,577,2457,139,91,1
"Census Tract 89, King County, Washington",53033008900,1990,0,35.08377094273568,53.813453363340834,6.476619154788697,4.726181545386346,0.3217439293598234,0.5943708609271515,0.050496688741721724,0.02400662251655628,202.125290356804,24.121881457400953,15.516459874552298,20.13497707933933,18.96180250542728,21.264879083280135,11.013672381160582,12.963749902962581,20.467485046103448,15.853899968923535,39.70119270084985,28.810172034282537,30.934625837330632,14.091627205131442,14.798179604054107,11.365395319201282,24.070084237603425,19.566198003570243,34.48182299736868,21.88189476145766,0,42.02750455136775,20.549359960489394,15.412019970367044,0,22.01111551777581,0.449573795614471,0.550426204385529,316,7665.17193889699,0.4333516182117389,3999,1403,2152,259,189,0
"Census Tract 90, King County, Washington",53033009000,1990,1,13.813333333333333,40.96,42.61333333333333,2.08,0.1221692491060781,0.4743742550655531,0.34982121573301417,0.025625744934445756,80.9999995155521,44.252873563218394,20.45977011494253,15.747126436781608,9.425287356321839,10.114942528735632,28.187919463087248,51.67785234899329,12.751677852348994,2.684563758389262,4.697986577181208,37.46312684365782,22.418879056047196,17.699115044247787,11.504424778761061,10.914454277286136,48.97959183673469,25.65597667638484,10.787172011661808,9.620991253644315,4.956268221574344,12.5,62.5,25,0,0,0.21954022988505748,0.7804597701149425,132,5916.96108459017,0.2625570776255708,1875,259,768,799,39,0
"Census Tract 91, King County, Washington",53033009100,1990,1,28.272930648769574,19.324384787472034,41.312240332374564,9.985298817513582,0.3327417923691225,0.12067435669920126,0.48358473824312526,0.0283939662821651,219.892171535882,75.26345879326509,16.348327578411354,3.8932730440194274,1.5609588131384358,2.9339817711656853,79.59094535712046,12.005326260517382,8.403728382362168,0,0,60.04562338754458,39.95437661245542,0,0,0,66.90509733718383,28.832723940575434,1.8266480238174627,0,2.4355306984232836,100,0,0,0,0,0.04494940584304121,0.9550505941569587,78,9091.64335084171,0.012699103806102827,1564.5,442.33,302.33,646.33,156.22,0
"Census Tract 92, King County, Washington",53033009200,1990,1,48.55343263680545,17.538349971635935,24.192501359720687,7.569404237649935,0.4900479964047261,0.08857006053868893,0.3480099274314177,0.03923542713959012,41.107830929995004,73.65793056333867,12.659490102476362,8.046705451695834,2.5065418515945646,3.1293320308945627,64.922642983352,19.654769740242507,4.92197200420388,4.754995594959215,5.745619677242384,94.19108627648922,5.808913723510792,0,0,0,73.88408196113966,23.317240475715455,2.5203629781099113,0,0.27831458503497736,100,0,0,0,0,0.06262509345387768,0.9373749065461223,72,14120.9381727379,0.015492166773175314,1709.91,830.22,299.89,413.67,129.43,0
"Census Tract 93, King County, Washington",53033009300,1990,0,46.91251356540613,15.39944903581267,28.547040654478668,5.384005342683029,0.5083831034643539,0.07830638131649945,0.3685491463104023,0.02396934833221802,109.561344794956,20.81805246099838,21.318267419536337,22.784331375812407,18.68149868269987,16.397850060952994,7.606815948345711,27.977144250147205,20.176867800822848,23.009289789251284,21.22988221143295,30.70415341460957,34.79282943190058,17.723852619715437,0,16.77916453377442,15.474602584101527,37.443574491128274,17.123460609504185,8.709369865860833,21.248992449405204,0,64.51172624459828,35.48827375540172,0,0,0.38983916584305434,0.6101608341569453,261,579.293847603789,0.40708099967054173,2395.8,1123.93,368.94,683.93,128.99,0
"Census Tract 94, King County, Washington",53033009400,1990,1,22.234859372641306,18.48969049780493,51.352301466346006,6.475206944826431,0.31181588424118856,0.190736675509382,0.41622888187115575,0.03809563358324298,202.012951216985,27.933385531023415,15.533282149550393,20.827037872308125,23.69602879461837,12.010265652499703,28.888225929053878,27.669923813378617,16.370854062643733,16.357541750928426,10.713454443995381,26.74192171293774,30.850395566727606,13.982371092814173,18.453231117565974,9.972080509954509,8.697008089086825,28.888490403035018,18.164692235459142,26.71632940376553,17.533479868653497,35.097574766810595,32.310228365641144,0,32.59219686754826,0,0.40118916903942814,0.5988108309605719,212,7381.81926799886,0.34154239755037497,4835.83,1075.24,894.13,2483.31,313.13,0
"Census Tract 95, King County, Washington",53033009500,1990,1,47.28263748467928,33.8155594645098,15.961136957701097,2.1736708185605917,0.41545034124372265,0.41137304069314407,0.09646386441602064,0.021702935718721637,135.245746809506,23.855512355249516,15.962847375736686,16.099567651295537,17.3369529117471,26.745119705971142,14.683760537562874,21.052246555056705,10.91980949006203,13.244927677277445,40.09925574004096,11.686592862391615,29.242089156061624,21.209138978537897,16.996333651503072,20.86584535150581,28.4658584593715,41.597637719525984,2.665634045828954,4.95104893781182,22.319820837461744,49.98109165600867,29.400642150593338,0,0,20.618266193397986,0.4696187002610705,0.5303812997389293,232,5732.10903910639,0.6376734946023901,5474.61,2588.54,1851.27,873.81,119,1
"Census Tract 96, King County, Washington",53033009600,1990,0,93.34604789150244,0.9112100021190931,2.8819665183301546,2.0131383767747404,0.9620667102681489,0.004796163069544378,0.015260518857641176,0.021146718988445615,110.999998527827,12.612612612612612,12.776412776412776,18.55036855036855,22.768222768222767,33.29238329238329,9.811651335961455,19.79851073149365,14.892685063512923,20.06132282084976,35.43583004818222,0,0,100,0,0,15.789473684210526,0,12.280701754385964,8.771929824561402,63.1578947368421,38.46153846153847,0,0,38.46153846153847,23.076923076923077,0.5921375921375921,0.40786240786240785,283,6310.91162144288,0.5680808080808081,4719,4405,43,136,95,1
"Census Tract 97.01, King County, Washington",53033009701,1990,0,93.14086417360976,0.7944196861073436,2.8482852160434025,2.6351482270877735,0.9534170705172579,0.005736326772821673,0.019384828404707705,0.015329838789437214,76.1668568699342,10.940230688570429,12.268437609227544,21.56588605382733,26.424327158336247,28.801118490038448,7.23258469737343,22.535211267605636,16.140083745717547,22.535211267605636,31.556909021697756,0,52.94117647058824,0,47.05882352941176,0,21.428571428571427,7.142857142857142,16.3265306122449,19.387755102040817,35.714285714285715,0,0,0,14.285714285714285,85.71428571428571,0.5714785040195736,0.42852149598042644,308,6502.57996864422,0.488061797752809,5161,4807,41,147,136,0
"Census Tract 97.02, King County, Washington",53033009702,1990,0,92.35569422776912,1.2285491419656787,2.7106084243369732,2.4570982839313573,0.953417070517259,0.00573632677282168,0.019384828404707698,0.015329838789437264,91.8331432228941,11.295527893038267,15.721530659289995,18.44167819271554,30.935915168280314,23.605348086675885,8.165272995573044,21.544515494343337,15.986227250368913,26.266601082144614,28.037383177570092,0,100,0,0,0,0,25,18.75,25,31.25,44.827586206896555,20.689655172413794,34.48275862068966,0,0,0.5795297372060858,0.42047026279391425,308,6564.33698063197,0.7562949640287769,5128,4736,63,139,126,1
"Census Tract 98, King County, Washington",53033009800,1990,0,90.58991267153806,1.4435929424345038,3.635715558723935,2.7980752094100874,0.9472954230235785,0.00676144244105409,0.01941747572815534,0.029126213592233014,61.9999998224884,16.400304414003045,14.992389649923895,22.26027397260274,25.30441400304414,21.04261796042618,11.541598694942904,25.570962479608482,18.96411092985318,17.33278955954323,26.590538336052198,20,0,0,20,60,0,0,11.11111111111111,28.57142857142857,60.317460317460316,0,25.53191489361702,21.27659574468085,0,53.191489361702125,0.5159817351598174,0.4840182648401826,272,7527.26046992337,0.6080438756855576,5611,5083,81,204,157,1
"Census Tract 99, King County, Washington",53033009900,1990,0,76.54086342655444,8.579961987510181,6.760792831930491,4.56149877816997,0.8391219783273146,0.03584328980272315,0.058349541539316624,0.046401778271742244,144.718329220196,12.908229451430039,23.94452455584307,12.074650216302912,27.697524093729903,23.375071682694088,10.704832290915869,31.988161545104965,10.473524048276788,26.2760504718704,20.55743164383197,14.101101564994464,31.095148123052574,8.550497308488438,26.430430287694012,19.822822715770506,14.767951974172554,14.435465250471054,7.383975987086277,29.175709997668488,34.23689679060163,13.605106629855849,77.3248222835736,0,0,9.070071086570564,0.542048092822814,0.45795190717718604,258,1440.05160551848,0.4455724760293288,3683,2819,316,249,168,0
"Census Tract 100.01, King County, Washington",53033010001,1990,0,28.6460730349834,24.727085289298795,38.31299129250198,4.601964863189804,0.3490813189290739,0.19633488424296966,0.3970574658280252,0.02407599956697625,48.9019733765599,33.64223622026918,20.029646562210576,22.93380982450572,12.462264868874676,10.932042524139801,23.07721151143858,30.98283031335717,21.57998497818547,11.539716762741973,12.820256434276816,37.0958165803885,35.632336780062865,17.816050256312348,9.455796383236285,0,26.213691883325012,21.805732005793516,24.88858435596336,14.095165891502964,12.996825863415154,16.07310673163866,28.56397008160596,12.501305235718958,0,42.86161795103642,0.2515326319612897,0.7484673680387101,223,3671.01699819242,0.4571784120542472,3259.26,933.65,805.92,1248.72,149.99,0
"Census Tract 100.02, King County, Washington",53033010002,1990,1,21.77399718275885,14.31217671702656,57.97782162175693,4.3437398307379675,0.34908131892907424,0.19633488424296927,0.39705746582802387,0.02407599956697615,67.1030288336008,20.3561525699781,16.821357371187066,21.503657403825777,21.24579715904739,20.07303549596165,25.771718533465936,28.17191704516471,14.25495708291485,12.578544594007585,19.222862744446918,13.266701823166096,26.904630474197422,5.885977929993463,29.451545626157444,24.49114414648558,9.005537199305303,26.737000922037858,23.12553522466354,18.004321198724448,23.12760545526886,39.867810435282586,1.6875263657318125,20.869076080146627,21.923780058729005,15.651807060109968,0.44193622026050333,0.5580637797394965,223,11972.855400674,0.5241479004476026,4394.37,956.83,628.93,2547.76,190.88,1
"Census Tract 101, King County, Washington",53033010100,1990,1,35.215839626188114,38.37906131606639,20.688571923939854,3.690740019123183,0.4527840639071908,0.34780104815372315,0.15472374818849566,0.03579682894211539,158.366902727392,26.413148884059023,15.75695873596602,20.511800861703833,19.280526606436148,18.03756491183498,14.79536784380736,25.141264840558854,14.770094062321695,16.241112308251196,29.052160945060905,26.474048082567037,27.45599612032065,20.047405600159102,15.661846637288276,10.360703559664932,25.333121181608714,27.162204196651757,18.836880907786178,20.008294349463576,8.659499364489777,27.37634671275228,11.732720019750978,19.55453336625163,24.85388460228807,16.482515298957036,0.39778627948728923,0.6022137205127108,234,5822.26232792964,0.5815203908107158,5825.39,2051.46,2235.73,1205.19,215,1
"Census Tract 102, King County, Washington",53033010200,1990,0,48.31052181351583,26.047904191616766,20.145423438836612,3.6997433704020533,0.5753024614100957,0.2275761368377141,0.16624947851481,0.039632874426366094,67.0000002622997,9.715242881072026,14.963707426018985,19.09547738693467,23.785594639865998,32.43997766610832,6.415094339622642,27.169811320754718,12.924528301886792,16.88679245283019,36.60377358490566,8.10126582278481,24.050632911392405,15.69620253164557,15.18987341772152,36.9620253164557,4.181184668989547,11.149825783972126,20.209059233449477,28.222996515679444,36.23693379790941,8.823529411764707,10.294117647058822,0,20.588235294117645,60.29411764705882,0.6013400335008375,0.39865996649916247,289,4354.69751388856,0.7669172932330827,4676,2259,1218,942,173,1
"Census Tract 103, King County, Washington",53033010300,1990,1,27.066691436002227,43.41445290730076,22.53390302805127,3.864016347761471,0.40762026457079137,0.367858260663714,0.16998671116575462,0.037267920070796254,159.424692482881,27.84905579079065,26.186680168209662,19.49498540325716,13.633850054030026,12.835428583712497,23.931522192031586,32.3218933118565,17.010155882225444,14.22202262753146,12.514405986355015,21.47987424540666,41.545427181061854,14.887372698526246,14.75484539875089,7.3324804762543465,15.549132947992044,29.231315282427968,27.867356251902347,8.76584524894659,18.58635026873104,42.44049765611691,24.251712946352523,12.125856473176261,12.477461233148192,8.704471691206109,0.2981036816795518,0.7018963183204483,252,8389.8779256893,0.4071647007426824,5383,1457,2337,1213,208,0
"Census Tract 104.01, King County, Washington",53033010401,1990,0,18.442306132929698,22.037732789145068,53.89004513879504,4.550909533205395,0.4085549001260948,0.1831549941724149,0.36471374361888315,0.0331132552102966,37.1644939567024,13.077993752152606,14.755871588726807,26.617497613241557,26.11986255239,19.42877449348902,13.167461008507534,29.66083467666906,27.987939597468227,19.3361199757163,9.84764474163887,12.298221761158723,26.299100322137704,16.739346190361882,25.46202299388789,19.201308732453786,7.327088825359189,18.792190384704558,23.26277112987992,24.098125468452462,26.51982419160387,0,0,100,0,0,0.48930287066502526,0.5106971293349747,267,5976.9461126729,0.7638319713539772,3699.7,682.31,815.33,1993.77,168.37,1
"Census Tract 104.02, King County, Washington",53033010402,1990,0,31.53959041599988,12.481471375579826,51.14318232658067,3.7030208725107725,0.40855490012609746,0.18315499417241513,0.36471374361888576,0.03311325521029671,40.2562120876724,12.043326968905339,18.064518158645672,25.174237984898156,24.808586879612562,19.90933000793829,14.62312574289747,32.90845096763505,19.690357189719325,15.948533553553695,16.829532546194457,9.926669944611483,16.543059656879052,29.663215130825954,23.10023760856962,20.766817659113883,4.785703881059587,19.834625839969437,16.48856806269904,28.58558317531699,30.305519040954938,0,18.27613661423266,5.647428686444229,0,76.0764346993231,0.48005257934455325,0.5199474206554469,267,5819.04803605717,0.7819886126926816,4068.03,1283.04,507.75,2080.52,150.64,1
"Census Tract 105, King County, Washington",53033010500,1990,0,90.71618037135278,2.0651762031072374,2.9177718832891246,3.183023872679045,0.9499796665311109,0.005896705978039852,0.019926799511996773,0.01972346482309882,95.9999999262218,16.465550797975865,15.687037757882443,24.52316076294278,22.226547294667185,21.097703386531723,12.915601023017903,25.063938618925828,20.971867007672635,18.755328218243818,22.293265132139812,35.55555555555556,0,31.11111111111111,0,33.33333333333333,0,55.55555555555556,0,25.925925925925924,18.51851851851852,18.84057971014493,0,28.985507246376812,37.68115942028986,14.492753623188406,0.47177890229661346,0.5282210977033865,247,7957.23027755765,0.46848249027237354,5278,4788,109,154,168,0
"Census Tract 106, King County, Washington",53033010600,1990,0,88.98723157283808,2.9164248403946607,4.077190946024376,2.800348229831689,0.9295946357817734,0.016153611703748808,0.02773544651021033,0.01676318195672058,150.000000158184,15.224501932798095,18.584597085935176,19.44692239072257,24.977698483496876,21.76628010704728,10.604591011962496,25.121241513094084,16.29485935984481,19.366311024894927,28.612997090203685,17.17171717171717,40.4040404040404,10.1010101010101,21.21212121212121,11.11111111111111,20.454545454545457,37.5,17.045454545454543,10.227272727272728,14.772727272727273,0,24.074074074074073,0,62.96296296296296,12.962962962962962,0.5004460303300624,0.49955396966993754,273,6880.55538567075,0.5831422018348624,6892,6133,201,281,193,1
